name,service,serviceKey,catalogTypes,tier,platforms,releaseDate,streamingSupported,reviewScore,gameplayMain,gameplayMainExtra,gameplayCompletionist,imageUrl,hltbId,hltbName,productId,productUrl
ZOMBI,PlayStation Plus,playstation-plus,Game Catalog | Ubisoft+ Classics,Extra/Premium,PS4,2015-08-18T00:00:00Z,false,67,11.7,14.8,20.7,https://image.api.playstation.com/cdn/UP0001/CUSA01886_00/nxNvaH7tx8E8ql91J0TP1etKqWUbVzxk.png,11583,Zombi,UP0001-CUSA01886_00-ZUNEXTPS4PORT001,https://store.playstation.com/en-us/concept/205514
Zombie Army 4: Dead War,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2020-02-04T05:00:00Z,false,71,11.7,18.5,55.5,https://image.api.playstation.com/vulcan/img/cfn/113078WW5dc2q094F9WZfTVTLY1jjR7PsFwhOqi9g7pxLCN4of8pxlq-X7gKL2NJDEy-CFXUMeboQL1zE0CHoSArZTM8vlmQ.png,74558,Zombie Army 4: Dead War,UP4363-CUSA12583_00-ZOMBIEARMY400000,https://store.playstation.com/en-us/concept/232371
Banjo-Kazooie,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,85,11.7,14.1,14.6,https://store-images.s-microsoft.com/image/apps.58897.70306648669442933.0ad02883-9547-43ed-a595-2a807684ce15.fa8d898f-1097-46fa-b35d-22ceefda2a7a,834,Banjo-Kazooie,BSJG7TTSWVJ2,
ZOMBI,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,67,11.7,14.8,20.7,https://store-images.s-microsoft.com/image/apps.57528.68822110586088769.01809b29-a049-4674-9458-ee60f902269d.cecb7b86-070b-4ae0-a863-04086d5f1622,11583,Zombi,BR03N9C6Z9G6,
Zombie Army 4: Dead War,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,71,11.7,18.5,55.5,https://store-images.s-microsoft.com/image/apps.15083.14307155302772688.6d2bb19d-e8cc-4826-bd21-920020654895.22cfc234-258a-4edf-b871-db3c9e4a7127,74558,Zombie Army 4: Dead War,9PLSCHRN5715,
DOOM,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2016-05-13T04:00:00Z,false,84,11.6,16.4,27.1,https://image.api.playstation.com/vulcan/ap/rnd/202009/2814/GGyEnCkIXoyiVlN9sRHkzUPo.png,2708,Doom,UP1003-CUSA02085_00-DOOMNORTHAMERICA,https://store.playstation.com/en-us/concept/201101
DOOM (1993),PlayStation Plus,playstation-plus,Classics Catalog,Premium,PS4,2019-07-26T04:00:00Z,false,84,11.6,16.4,27.1,https://image.api.playstation.com/vulcan/ap/rnd/202009/2406/m3Ko6r12QZBY6n9JfyfsyXTn.png,2708,Doom,UP1003-CUSA15594_00-DOOM199300000000,https://store.playstation.com/en-us/concept/233884
Call of the Wild: The Angler™,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,61,11.6,20,40,https://store-images.s-microsoft.com/image/apps.40298.13546622578028181.ca6f2004-2229-49ec-83ec-b4fad4124702.4d161737-5ec7-42cb-bd11-7b026650fc46,109596,Call of the Wild: The Angler,9NDC5LJS839S,
DOOM,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,84,11.6,16.4,27.1,https://store-images.s-microsoft.com/image/apps.9537.66773763610413114.5c7115ed-b566-4d24-80ce-7027cb5b7c3e.26ccbdb5-174d-4f5d-8e51-9fbb56b09362,2708,Doom,C3QH42WRGM3R,
NINJA GAIDEN 4 Standard Edition,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,79,11.6,16.1,38.6,https://store-images.s-microsoft.com/image/apps.2549.14524843898704391.85a1bf00-ba10-44d9-90b4-d20f9cb73fb6.f4e125f5-8765-4687-842d-a57f54b03fec,162523,Ninja Gaiden 4,9N7358JZPX1Z,
Shadowrun Returns,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,73,11.6,14.4,17.7,https://store-images.s-microsoft.com/image/apps.55573.14009816262451240.3e3808e2-1e94-4457-b77b-8450027fa25a.12a5baa8-dec7-4fe0-ba05-3b068d35b733,8367,Shadowrun Returns,9N6PHQ93Z451,
West of Dead,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2020-06-08T11:00:00Z,false,,11.5,0,37,https://image.api.playstation.com/vulcan/ap/rnd/202005/0507/2Qxl4co49CQWyOsqpeO8NFpC.png,77696,West of Dead,UP2320-CUSA16084_00-WESTOFDEAD000000,https://store.playstation.com/en-us/concept/234315
ANNO: Mutationem Collector's Edition PS4 & PS5,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4 | PS5,2022-03-17T02:00:00Z,true,70,11.4,14.8,18.3,https://image.api.playstation.com/vulcan/ap/rnd/202202/2106/3XOGa9Qt5aUm9UYK879dm72E.png,81835,ANNO: Mutationem,UP6305-PPSA05925_00-7779893283764094,https://store.playstation.com/en-us/concept/10001119
Wolfenstein: The New Order,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2014-05-20T04:00:00Z,false,79,11.4,15.3,24.4,https://image.api.playstation.com/vulcan/ap/rnd/202009/3004/ZKYzTfaw4UrsLLt6VjYGwh5r.png,16886,Wolfenstein: The New Order,UP1003-CUSA00314_00-WOLFENSTEIN00001,https://store.playstation.com/en-us/concept/205292
ANNO : Mutationem,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,70,11.4,14.8,18.3,https://store-images.s-microsoft.com/image/apps.17257.14297915627755596.63bda613-b706-49f5-b411-63eac88ab8f8.90d7d86c-d6f9-4a05-b1df-b301a961eb5e,81835,ANNO: Mutationem,9PMHGHXLGLJM,
Halls of Torment,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,78,11.4,27.7,65.6,https://store-images.s-microsoft.com/image/apps.64177.13945805245546121.f6dfab60-ee0a-4b20-b702-c24f420913e6.6e574c10-0118-4701-b827-bac4892bae63,125603,Halls of Torment,9NMNMS626R59,
High On Life 2,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,75,11.4,15.8,28.7,https://store-images.s-microsoft.com/image/apps.15250.13600359535610445.83a29ac7-f121-4e17-8768-bd1631b536e6.d6843dee-b8f7-439b-9db4-01d0facefdee,169405,High On Life 2,9NF6XPSBTTGB,
Wolfenstein: The New Order,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,79,11.4,15.3,24.4,https://store-images.s-microsoft.com/image/apps.5170.70764866595776237.49bcb933-4bfd-4b64-a764-f2ef10fde8d5.a78a2b99-81e7-4ed0-8d98-c1f2dc453506,16886,Wolfenstein: The New Order,BT9FFLG51VVG,
Far Cry New Dawn,PlayStation Plus,playstation-plus,Game Catalog | Ubisoft+ Classics,Extra/Premium,PS4,2019-02-15T05:00:00Z,false,66,11.3,18.2,28.9,https://image.api.playstation.com/cdn/UP0001/CUSA13917_00/s2paV3Q5VGXYcup1gmnVzD0rmGWMeyfd.png,64996,Far Cry New Dawn,UP0001-CUSA13917_00-FARCRYBOWMORE000,https://store.playstation.com/en-us/concept/232910
Far Cry® New Dawn,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,66,11.3,18.2,28.9,https://store-images.s-microsoft.com/image/apps.42887.64841033704503268.bc0de57e-6dcd-40b5-b35e-f9f46b4ec1ae.b53b297e-d616-4bc2-a30f-cabe15b77391,64996,Far Cry New Dawn,C1DDW4PRF6K5,
Gears 5 Game of the Year Edition,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,77,11.3,15.7,19.6,https://store-images.s-microsoft.com/image/apps.9672.14591801423393397.e1044226-28d7-42f6-a357-7102f7d1a4b3.5554c17b-3189-46a1-93fb-2005d1d08e7e,57422,Gears 5,9P4KMR76PLLQ,
Ghostwire: Tokyo,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,73,11.3,22.8,42,https://store-images.s-microsoft.com/image/apps.17401.14258547668150351.c20c8953-e19e-40f6-8081-ab904c694484.4265c5ba-ab6a-4b8f-b7ad-c190b0da7603,68156,Ghostwire: Tokyo,9PKP39CL0C8D,
Halo Infinite,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,75,11.3,19.5,29.1,https://store-images.s-microsoft.com/image/apps.30769.13727851868390641.270e98c5-0c6a-4ce0-81ab-e78c700bf4b5.092f9454-fee6-43b1-94e3-802dd0067d8b,57454,Halo Infinite,9NP1P1WFS0LB,
skate. (2007),Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,65,11.3,37,72.1,https://store-images.s-microsoft.com/image/apps.56436.66765638016841945.44eb6927-d62a-4346-a97d-4d1d0881b107.ac9661f7-1e16-4df1-bf81-119631e97f8b,114694,skate.,C3QWNCV55VLL,
Child of Light™,PlayStation Plus,playstation-plus,Game Catalog | Ubisoft+ Classics,Extra/Premium,PS4,2014-04-29T04:00:00Z,false,78,11.2,13.5,15.4,https://image.api.playstation.com/cdn/UP0001/CUSA00339_00/O3Q4ccu7xZsW5tlkfzPsXa0rCvO9Etpt.png,17012,Child of Light,UP0001-CUSA00339_00-CHILDOFLIGHT0001,https://store.playstation.com/en-us/concept/200740
Child of Light,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,78,11.2,13.5,15.4,https://store-images.s-microsoft.com/image/apps.51134.69016865837780293.9b6820fe-f7d4-4de3-9591-ae50b5b3401a.a2877e5c-ceaa-4cf6-8794-d4acad18157e,17012,Child of Light,BQ9Q620NC614,
Hi-Fi RUSH,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,86,11.2,14.1,59.9,https://store-images.s-microsoft.com/image/apps.40606.13592675470908447.79efa8be-9602-4911-867c-3b27d26ad414.de6abfbb-a945-4397-981e-fd70713911f7,122891,Hi-Fi Rush,9NFTC552K3GJ,
Lost Records: Bloom & Rage,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,71,11.2,13.3,17.1,https://store-images.s-microsoft.com/image/apps.13968.13933652051346116.c13bbe67-324e-411f-a97e-18de58664521.1bff10ae-7b34-4730-afc4-f62705e4bf54,141844,Lost Records: Bloom & Rage,9N3F1LW9HC6C,
RAGE,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,69,11.1,15.5,23.6,https://store-images.s-microsoft.com/image/apps.51318.68925464159691452.a2903bed-8f56-422f-b4a8-81cca9a4bf93.ddfde01b-109b-479a-83d4-428746a31c96,7526,Rage,BR27BSZ2M3SR,
DOOM 3,PlayStation Plus,playstation-plus,Classics Catalog,Premium,PS4,2019-07-26T04:00:00Z,false,74,10.9,13.1,16.7,https://image.api.playstation.com/vulcan/ap/rnd/202009/2804/3EPNHf0OrAOLlm5v5jhXk2e5.png,2704,Doom 3,UP1003-CUSA16286_00-DOOM030000000000,https://store.playstation.com/en-us/concept/234453
Warhammer: Vermintide 2,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2018-12-18T05:00:00Z,false,,10.9,28.8,128.6,https://image.api.playstation.com/cdn/UP4122/CUSA13595_00/yf85lLv8DBBzDKKSZrkmxdqZluSbFSU1.png,51768,Warhammer: Vermintide 2,UP4122-CUSA13595_00-VERMINTIDE2000US,https://store.playstation.com/en-us/concept/232764
DOOM 3,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,74,10.9,13.1,16.7,https://store-images.s-microsoft.com/image/apps.60652.14361385044335696.50e1eb97-e01a-40d6-839c-7082e07b25b3.470b5116-eb1e-4467-b925-703e307c0297,2704,Doom 3,9NSL68D814GC,
Grim Fandango Remastered,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,80,10.9,11.5,12,https://store-images.s-microsoft.com/image/apps.29044.14111995464148770.3579d82c-235a-4089-9783-e7a375fa5964.628e0b56-fb2b-4f29-9f67-68c5122de399,4123,Grim Fandango,9PC288TN7R8K,
Warhammer: Vermintide 2,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,,10.9,28.8,128.6,https://store-images.s-microsoft.com/image/apps.53214.63950392980135892.2a65d13a-abfb-4b37-bbe3-ccc769a3b70f.b2e7dc33-8634-48ff-98b1-95970d17f549,51768,Warhammer: Vermintide 2,BXZWT67JBZJH,
1000xRESIST,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,85,10.8,13,13.8,https://store-images.s-microsoft.com/image/apps.26170.13724740810259939.b66dd818-9d75-4097-b510-7e4f8f43131a.ae40357e-1af2-40ef-8179-06b7546b3e9e,143595,1000xRESIST,9NPDN9R45JX4,
Moving Out 2,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,73,10.8,13.1,21.9,https://store-images.s-microsoft.com/image/apps.61624.14092419520193072.64e53d99-3172-4ca7-856b-dd313b69b944.4cfb64f3-ed9e-4d21-b873-244865b67ff4,129880,Moving Out 2,9P88K6NQW12H,
Total Chaos,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,66,10.8,13.4,17.6,https://store-images.s-microsoft.com/image/apps.24807.14224411830682092.a75ca261-09af-4d3c-9aa3-170861aaf880.2484038d-3717-4598-a25b-bbb4c7cdc5a4,166129,Total Chaos,9PHTX5QZ035T,
Assassin's Creed Rogue Remastered,PlayStation Plus,playstation-plus,Game Catalog | Ubisoft+ Classics,Extra/Premium,PS4,2018-03-20T04:00:00Z,false,72,10.7,22.3,40,https://image.api.playstation.com/cdn/JP0001/CUSA10132_00/Wh098aFfbc0ZxRZGdTzIYCw05SOlX3vi.png,21246,Assassin's Creed: Rogue,UP0001-CUSA10158_00-ACRGAMEPS4000001,https://store.playstation.com/en-us/concept/230095
Assassin’s Creed® Rogue Remastered,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,72,10.7,22.3,40,https://store-images.s-microsoft.com/image/apps.54924.71737353171179027.83997f85-ff8e-44cd-826c-44098b6be332.3013b4ab-4385-4ae3-bb76-873fff5836c8,21246,Assassin's Creed: Rogue,BWT5L9P3L60X,
Evil West,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,71,10.7,13.3,22.4,https://store-images.s-microsoft.com/image/apps.4211.14176554647910182.b03fa26e-38ab-4eae-a31e-457e38d3b885.931e36a8-9260-4fcf-833a-72600108d150,85970,Evil West,9MW581HCJPM6,
RAGE 2,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2019-05-14T04:00:00Z,false,65,10.6,19.2,32.8,https://image.api.playstation.com/vulcan/ap/rnd/202009/2821/2cFU41hKxJoToqGlcnJof7G9.png,58031,Rage 2,UP1003-CUSA10339_00-RAGE02FULLGAME00,https://store.playstation.com/en-us/concept/229997
RAGE 2,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,65,10.6,19.2,32.8,https://store-images.s-microsoft.com/image/apps.25597.65377716030309997.4ce8fd57-e617-46e7-9d4f-e8b49f4d07ef.8032cd3b-4de6-4872-8e49-32f042b5a139,58031,Rage 2,C2DCJ95ZXBMS,
Atomfall,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,73,10.5,17.4,26.8,https://store-images.s-microsoft.com/image/apps.43253.13575061151050973.cebfa75f-b2f4-4dde-99fa-c709bab904af.e292a86b-4157-4340-b5a4-9d55a11c0f3e,152018,Atomfall,9NC4WDL5KZBL,
World War Z: Aftermath,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS5,2023-01-24T14:00:00Z,true,73,10.4,19.2,72.4,https://image.api.playstation.com/vulcan/ap/rnd/202108/1609/H7gbJJRlxx0gh6L40A0kkZ5x.png,98252,World War Z: Aftermath,UP6856-PPSA05424_00-WWZGAME000000PS5,https://store.playstation.com/en-us/concept/230658
World War Z: Aftermath,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,73,10.4,19.2,72.4,https://store-images.s-microsoft.com/image/apps.17991.14315814591543581.e259272c-6394-43a0-9fcb-744c0a35683f.3ec89289-214c-4706-b1b6-d232c9630952,98252,World War Z: Aftermath,9PLCL2VB2SC0,
NINJA GAIDEN 2 Black,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,78,10.1,12.4,79.9,https://store-images.s-microsoft.com/image/apps.46268.13976941088581007.e581c7fc-0a79-4f79-9d86-95424f162e3e.af38cb65-658c-4cc0-92d7-5f58bfb5f1db,162522,Ninja Gaiden 2 Black,9N51FH42VQDS,
Quantum Break,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,75,10.1,13.1,18.6,https://store-images.s-microsoft.com/image/apps.27045.68618454610217617.0bf16429-e940-40f4-b483-920166ef2ce1.44c2ee69-b406-4598-8ce1-1080a236cb57,19853,Quantum Break,BPNDKQN84N6L,
Sunset Overdrive,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,79,10.1,17.6,34.2,https://store-images.s-microsoft.com/image/apps.19746.69444514893807971.ab5f1b93-5a0c-4e23-9a17-465a62377bd1.a396a069-cf56-40f3-b1b5-9072f1fbd328,21278,Sunset Overdrive,BRZHFR5XBLQS,
A Space for the Unbound,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS5,2023-01-19T05:00:00Z,true,80,10,10.8,12.3,https://image.api.playstation.com/vulcan/ap/rnd/202211/1606/oXtps1uT1x0cAMxa6r1FtkhQ.png,78881,A Space For The Unbound,UP5258-PPSA12230_00-6374691671740551,https://store.playstation.com/en-us/concept/10005843
Crysis Remastered,PlayStation Plus,playstation-plus,Classics Catalog,Premium,PS4,2020-10-09T08:00:00Z,false,,10,12.5,13.5,https://image.api.playstation.com/vulcan/ap/rnd/202009/0715/rNqpXMO3CX4zfiNMwiFNpWf5.png,2068,Crysis,UP4291-CUSA18659_00-CRYSISREMASTERED,https://store.playstation.com/en-us/concept/10000350
Frostpunk: Console Edition,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2019-10-11T04:00:00Z,false,,10,20.5,44.5,https://image.api.playstation.com/vulcan/img/cfn/11307gUc4R5kae_v_nGpnCVuUFaRrTZf_vN6xXuJNO_6Ada4f-lq95RC1gmHckKxeXGeZVssQKw9F7QEOofzlciZeY8cFWAz.png,41585,Frostpunk,UP4361-CUSA15716_00-FROSTPUNKGAME000,https://store.playstation.com/en-us/concept/233993
Rayman® Legends,PlayStation Plus,playstation-plus,Game Catalog | Ubisoft+ Classics,Extra/Premium,PS4,2014-02-18T05:00:00Z,false,84,10,16.1,31.6,https://image.api.playstation.com/vulcan/img/cfn/11307EfasWbxB33-3AqY1YKO6soxEliac5YIuk0D9URQ-aWAVZbWOTd2Ge5QUI-KO_22neMhSvfH6s-dUBmZnvITlP8nHiE7.png,12655,Rayman Legends,UP0001-CUSA00069_00-RAYMANLEGENDS001,https://store.playstation.com/en-us/concept/203902
Sniper Elite 4,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2017-02-14T05:00:00Z,false,,10,16,32.5,https://image.api.playstation.com/cdn/UP4363/CUSA04220_00/aJbLMK15ysKqq6er85uaAPL6A1ajHKL6.png,40715,Sniper Elite 4,UP4363-CUSA04220_00-SNIPERELITE40000,https://store.playstation.com/en-us/concept/216395
Gears of War 2,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,82,10,12.6,53.6,https://store-images.s-microsoft.com/image/apps.22422.65595136073047161.857e51a5-2b52-4c0e-8ac2-92b6b4609fc2.575238f4-dafa-47d8-a0b9-0ab665f39566,3863,Gears of War 2,C1SDBNRFXT1D,
Rayman Legends,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,84,10,16.1,31.6,https://store-images.s-microsoft.com/image/apps.41220.65843946604617087.4d3f1eaa-9f9b-4884-8da5-69d3fa77479f.0774e631-7504-4aec-9e38-3593b7df27ea,12655,Rayman Legends,C26K4DVGR45B,
Resident Evil Village PS4 & PS5,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS5 | PS4,2021-05-07T04:00:00Z,true,84,9.9,12.9,38.6,https://image.api.playstation.com/vulcan/ap/rnd/202101/0812/FkzwjnJknkrFlozkTdeQBMub.png,80038,Resident Evil Village,UP0102-PPSA01556_00-VILLAGEFULLGAMEX,https://store.playstation.com/en-us/concept/235235
Return to Monkey Island,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS5,2022-11-08T17:00:00Z,true,81,9.9,11.7,16.9,https://image.api.playstation.com/vulcan/ap/rnd/202211/1822/9EgpieO87hFjIvMIxiUtLPnr.png,109863,Return to Monkey Island,UP3643-PPSA10122_00-RTMIPS5SIEA00000,https://store.playstation.com/en-us/concept/10006133
Skate 3,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,84,9.9,26.2,39.5,https://store-images.s-microsoft.com/image/apps.25388.68005754082254855.39795a60-73cf-4461-87d9-7f112c30c43c.7d99d88b-5b61-4951-9de7-34e5ddad1df2,8599,Skate 3,BNKDKQXMXRR2,
South of Midnight,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,74,9.9,12.2,17.8,https://store-images.s-microsoft.com/image/apps.31946.13678609147241298.c742bfe1-6624-4d6a-800e-503c12872c58.bf5a297c-46e9-4f84-ace0-768fc3345071,129947,South of Midnight,9NJCVGS6T30K,
The Walking Dead: The Final Season - The Complete Season,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,82,9.9,10.4,13.8,https://store-images.s-microsoft.com/image/apps.63360.65079731096933175.a08cf79d-9c48-4fcd-90eb-63df0c6a136c.4771e790-cd77-4316-a708-a82c7f28b996,47646,The Walking Dead: The Final Season,C0VQBXFNZ1Q0,
SWORN,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,72,9.8,26,63.2,https://store-images.s-microsoft.com/image/apps.63785.13511316360139765.c27c733b-7cf6-4671-a04c-5a2fcb95b0f0.6ccd7a07-4bea-4edd-9d1a-ed34083247f3,147515,SWORN,9MWDJRQ1BXTC,
Gears of War 3,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,82,9.7,12.6,19.6,https://store-images.s-microsoft.com/image/apps.17664.68607194681373551.b4c09a44-be36-42d6-96c5-4a33b566becd.f0735af8-acef-4b7e-b40c-d0d2b622dd37,3865,Gears of War 3,BPKDQSSFQ9WV,
Tell Me Why: Chapters 1-3,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,73,9.7,11.2,13.7,https://store-images.s-microsoft.com/image/apps.56500.13599353568798630.567fc0f9-a81e-456c-a9ee-55bb0bb153b5.a110b76d-abae-4dd7-a578-a796ea66ff53,71968,Tell Me Why,9NF83PRZK6K3,
DREDGE,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4 | PS5,2023-03-30T04:00:00Z,true,81,9.6,12.8,20.4,https://image.api.playstation.com/vulcan/ap/rnd/202301/1712/N67SrtQhAeoOQbSqku6vdpDM.png,94128,Dredge,UP4064-PPSA09077_00-0441220012296936,https://store.playstation.com/en-us/concept/10005693
DREDGE,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,81,9.6,12.8,20.4,https://store-images.s-microsoft.com/image/apps.63652.13820556954312705.ce2b6824-c2a0-4535-b8cb-e13dda14a92d.0209b610-a2c9-4eaf-8541-96ad1f554d39,94128,Dredge,9MSVVM5NS9L6,
Minecraft Legends,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,58,9.6,13.6,21.9,https://store-images.s-microsoft.com/image/apps.43083.13695729085627777.1297136a-f273-41f1-947f-59044c848c55.96136b17-8c70-4dce-9ca0-3ef59a1fd391,109254,Minecraft Legends,9NF0D13RPX5L,
For The King,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2019-05-07T00:00:00Z,false,,9.5,32.5,89.5,https://image.api.playstation.com/cdn/UP4395/CUSA12956_00/sfRB3La4Ip4NF8oXJ6Nql0nnnUZ2AD3H.png,45024,For The King,UP4395-CUSA12956_00-FORTHEKING000001,https://store.playstation.com/en-us/concept/232512
Hello Neighbor,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4 | PS5,2026-03-26T16:00:00Z,true,,9.5,17.5,21,https://image.api.playstation.com/vulcan/ap/rnd/202603/1811/3f246e54d304f6fa9f4d2c79f82a8121422d57777d7b21b5.png,40794,Hello Neighbor,UP0097-PPSA35090_00-HNREMASTERED0000,https://store.playstation.com/en-us/concept/231096
"Warhammer 40,000: Space Marine 2",PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS5,2024-09-09T16:00:00Z,true,80,9.5,15.3,67.4,https://image.api.playstation.com/vulcan/ap/rnd/202212/0711/MKweDX2LQpXiPcU6Jitg9KAg.png,101254,"Warhammer 40,000: Space Marine II",UP4133-PPSA04452_00-SPACEMARINESII00,https://store.playstation.com/en-us/concept/10003330
RESIDENT EVIL 7 biohazard,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,,9.5,11.5,22,https://store-images.s-microsoft.com/image/apps.35598.71433286839923669.1250138a-286b-4b3f-8367-3d201ae45ae9.3965d168-2feb-4c98-bcc8-d8483d53dac6,38051,Resident Evil 7 Biohazard,BVFDTJ1XF6CS,
"Warhammer 40,000: Space Marine 2",Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,80,9.5,15.3,67.4,https://store-images.s-microsoft.com/image/apps.55307.13528912654162373.752dd58c-93b6-40eb-ba0f-2d5ce3229dff.c5d5155c-3681-4be5-bfd0-952251a36c56,101254,"Warhammer 40,000: Space Marine II",9N9PCZWHVP2L,
ScreamRide,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,57,9.3,13.8,,https://store-images.s-microsoft.com/image/apps.3227.68338609849054191.6696e876-c966-43a5-9099-9ea6fbdb938d.f4d9f53a-d471-4070-b3f5-c5d456abd873,21715,Screamride,BQ4M1XWXFKHB,
Wolfenstein: Youngblood,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2019-07-26T04:00:00Z,false,59,9.2,14.7,32.1,https://image.api.playstation.com/vulcan/ap/rnd/202010/0605/s9anMLJErDUXJTbBOoKSiqiv.png,57504,Wolfenstein: Youngblood,UP1003-CUSA13084_00-YNGBLD0000000000,https://store.playstation.com/en-us/concept/232887
